	featureCounts on dataset 196 and 292: Counts	featureCounts on dataset 196 and 296: Counts	featureCounts on dataset 196 and 300: Counts	featureCounts on dataset 196 and 304: Counts	featureCounts on dataset 196 and 290: Counts	featureCounts on dataset 196 and 294: Counts	featureCounts on dataset 196 and 298: Counts	featureCounts on dataset 196 and 302: Counts
ENSG00000165238.17	715.512538717142	417.072472562651	367.76967055137	736.615551734225	2033.87273242589	310.757570157009	40.4910805214527	140.810251418342
ENSG00000290685.1	0	0	0	0	2.50992110130714	0	0	0
ENSG00000204352.5	0	0	0	0	0	0	0	0
ENSG00000200570.1	0	0	0	0	0	0	0	0
ENSG00000201074.1	0	0	0	0	0	0	1.49966964894269	0
ENSG00000237385.1	0	0	0	0	0	0	0	0
ENSG00000188938.17	1391.95973767674	1739.09521698799	1444.14013945809	1479.17155146631	1084.28591576468	1041.13090121465	2078.54213343457	1595.09852806698
ENSG00000048828.18	2656.44310351307	3513.10812935331	2923.41750858668	3028.63840424058	3401.77973263828	3354.13485154496	6615.04282148622	3956.20482384973
ENSG00000289031.1	15.7632072705884	15.5189757232614	8.19868692311971	7.92059733047554	13.3862458736381	5.58247132018579	8.99801789365615	14.6442661475075
ENSG00000197724.11	1856.63167374017	1483.03211755417	1561.2642383598	1805.89619134842	1627.26551401413	1297.9245819432	1424.68616649556	1359.66378769551
ENSG00000283146.1	0	0	0	0	0	0	0	0
ENSG00000231990.2	0	0	0	0	0	0	0	0
ENSG00000265347.1	0	0	0	0	0	0	0	0
ENSG00000131668.14	91.8378162721235	34.9176953773383	9.36992791213681	16.8312693272605	4.1832018355119	272.610682802406	8.99801789365615	12.3913021248141
ENSG00000235601.1	0	0	0	0	0	3.72164754679053	0	0
ENSG00000158079.16	156.946715868032	201.746684402399	168.658702418463	171.282917271534	275.254680776683	184.221553566131	257.943179618143	216.284546178573
ENSG00000227666.1	2.056070513555	0	2.3424819780342	1.98014933261888	0	0	1.49966964894269	0
ENSG00000286834.1	2.056070513555	3.87974393081536	0	0.990074666309442	1.67328073420476	0.930411886697632	0	0
ENSG00000286203.1	0	0	0	2.97022399892833	0	0	0	0
ENSG00000269929.6	138.442081246037	119.302125872572	160.460015495343	162.372245274749	97.0502825838761	160.030844511993	103.477205777046	154.328035554503
ENSG00000199165.3	0	0	0	0	0	0	0	0
ENSG00000199072.3	0	0	0	0	0	0	0	0
ENSG00000230262.9	4.79749786496168	4.8496799135192	2.3424819780342	6.9305226641661	4.1832018355119	0.930411886697632	4.49900894682808	5.63241005673367
ENSG00000199133.3	0	0	0	0	0	0	0	0
ENSG00000175787.17	95.9499572992335	94.0837903222725	56.2195674728209	120.789109289752	96.2136422167737	116.301485837204	85.4811699897335	67.5889206808041
ENSG00000237679.2	0	0.969935982703841	0	0	0	0	0	2.25296402269347
ENSG00000130950.15	0	1.93987196540768	0	2.97022399892833	0	1.86082377339526	0	4.50592804538694
ENSG00000232063.2	8.22428205422002	21.3385916194845	16.3973738462394	73.2655253068987	4.1832018355119	38.1468873546029	20.9953750851977	51.8181725219498
ENSG00000224815.3	0	0	0	0	0	0	0	0
ENSG00000282886.1	8.90963889207169	8.72942384433456	9.36992791213681	4.95037333154721	29.2824128485833	8.37370698027869	4.49900894682808	6.75889206808041
ENSG00000148110.17	1225.41802607878	1403.49736697246	1430.08524758988	1504.91349279035	1915.06980029735	1657.06357020848	2227.0094286799	2138.0628575361
ENSG00000278486.1	0	0	0	0	0	0	0	0
ENSG00000286850.1	2.056070513555	0	0	0	0.83664036710238	0	0	0
ENSG00000224245.1	0	0	0	0	0	0.930411886697632	0	1.12648201134673
ENSG00000202445.1	0	0	0	0	0	0	0	0
ENSG00000231806.4	13.7071367570334	5.81961589622304	5.85620494508551	1.98014933261888	47.6885009248357	41.8685349013935	101.977536128103	78.8537407942714
ENSG00000130957.5	0	0	2.3424819780342	0	0	0	8.99801789365615	2.25296402269347
ENSG00000165140.12	483.861927523278	687.684611737023	407.591864177951	457.414495834962	104.580045887797	245.628738088175	451.40056433175	559.861559639327
ENSG00000288023.1	0	0	0	0	2.50992110130714	0.930411886697632	0	0
ENSG00000148120.19	601.743303633765	363.72599351394	770.676570773253	538.600618472337	336.329427575157	535.917246737836	1192.23737090944	482.134300856402
ENSG00000252153.1	0	0	0	0	0	0	0	0
ENSG00000230815.1	0	0	0	0	0	0	0	0
ENSG00000236095.1	1.37071367570334	0	1.1712409890171	0	0	0.930411886697632	1.49966964894269	0
ENSG00000224764.1	0	0	0	0.990074666309442	0	0	0	0
ENSG00000285807.1	0	0	0	0	0	0	0	0
ENSG00000274115.1	0	0	0	0	0	2.7912356600929	0	0
ENSG00000207563.1	9.59499572992335	3.87974393081536	4.6849639560684	13.8610453283322	0.83664036710238	0	0	1.12648201134673
ENSG00000207864.3	12.33642308133	3.87974393081536	9.36992791213681	8.91067199678498	0	1.86082377339526	0	4.50592804538694
ENSG00000207617.4	0	0	0	0	0	0	0	0
ENSG00000284459.1	0	0	0	0	0	0	0	0
ENSG00000158169.14	239.189536410232	235.694443797033	235.419438792437	215.836277255458	622.460433124171	227.95091224092	310.431617331137	257.964380598402
ENSG00000229065.1	0	0	0	0.990074666309442	0.83664036710238	0	0	0
ENSG00000223849.1	1.37071367570334	0	0	0	0	0.930411886697632	0	3.3794460340402
ENSG00000251884.1	0	0	0	0	0	0	0	0
ENSG00000230221.2	0	0	0	1.98014933261888	0.83664036710238	0.930411886697632	0	1.12648201134673
ENSG00000271384.1	2.056070513555	5.81961589622304	0	0.990074666309442	9.20304403812618	0	0	3.3794460340402
ENSG00000213761.4	1.37071367570334	0	2.3424819780342	0	4.1832018355119	0	1.49966964894269	0
ENSG00000185920.19	435.201592035809	318.13900232686	285.782801320173	503.948005151506	407.443858778859	277.262742235894	236.947804532945	237.687704394161
ENSG00000271314.1	0	0	0	0.990074666309442	0	0.930411886697632	1.49966964894269	1.12648201134673
ENSG00000271155.1	6.16821154066501	2.90980794811152	4.6849639560684	3.96029866523777	3.34656146840952	0.930411886697632	2.99933929788538	0
ENSG00000271659.1	6.16821154066501	0.969935982703841	1.1712409890171	0	10.0396844052286	2.7912356600929	1.49966964894269	0
ENSG00000229345.2	0	0	0	0	0	0	0	0
ENSG00000228142.3	0.685356837851668	2.90980794811152	1.1712409890171	0	6.69312293681904	0	0	0
ENSG00000227358.1	0	0	0	0	0	0	0	0
ENSG00000175611.14	108.286380380564	81.4746225471226	89.0143151652997	70.2953013079704	103.743405520695	54.8943013151603	80.9821610429054	83.3596688396584
ENSG00000268926.3	6.16821154066501	6.78955187892688	3.5137229670513	4.95037333154721	6.69312293681904	0.930411886697632	0	0
ENSG00000252847.1	0	0	0	0	0	1.86082377339526	0	0
ENSG00000182150.19	488.659425388239	491.757543230847	477.866323518977	514.83882648091	599.034502845304	601.976490693368	451.40056433175	343.577013460754
ENSG00000199202.1	0	0	0	0	0	0	0	0
ENSG00000237631.2	0	0	0	0	0.83664036710238	0	0	0
ENSG00000225194.4	15.7632072705884	6.78955187892688	43.3359165936327	10.8908213294039	23.4259302788666	19.5386496206503	5.99867859577077	5.63241005673367
ENSG00000237212.2	1.37071367570334	0	2.3424819780342	0	0	0	0	1.12648201134673
ENSG00000275465.8	3.42678418925834	5.81961589622304	0	6.9305226641661	0.83664036710238	1.86082377339526	0	0
ENSG00000201938.1	0	0	0	0	0	0	0	0
ENSG00000287187.1	0	0	0	0	0	0	0	0
ENSG00000224546.2	25.3582030005117	7.75948786163072	17.5686148352565	22.7717173251172	15.0595266078428	18.6082377339526	25.4943840320258	21.403158215588
ENSG00000130948.10	0	0	0	0	0	0	0	0
ENSG00000285269.2	7.53892521636835	2.90980794811152	0	2.97022399892833	2.50992110130714	3.72164754679053	0	5.63241005673367
ENSG00000232283.1	0	0	0	0	0	0	0	0
ENSG00000207276.1	0	0	0	0	0	0	0	0
ENSG00000130958.13	154.890645354477	131.911293647722	148.747605605172	93.0670186330876	148.085344977121	160.96125639869	98.9781968302177	111.521719123327
ENSG00000165244.7	50.0310491631718	65.9556468238612	57.390808461838	49.5037333154721	349.715673448795	317.270453363893	406.41047486347	76.6007767715779
ENSG00000238251.2	18.504634621995	12.6091677751499	12.8836508791881	20.7915679924983	10.8763247723309	8.37370698027869	17.9960357873123	13.5177841361608
ENSG00000286835.1	7.53892521636835	13.5791037578538	5.85620494508551	8.91067199678498	20.0793688104571	9.30411886697632	4.49900894682808	5.63241005673367
ENSG00000287302.1	0	0.969935982703841	0	0	0	0	0	0
ENSG00000130956.14	350.902700980054	347.237081807975	648.867507915474	360.387178536637	494.454456957507	314.4792177038	383.915430129329	236.561222382814
ENSG00000081377.17	726.478248122768	762.369682405219	814.012487366885	661.369877094707	919.467763445516	360.999812038681	326.927983469507	414.545380175598
ENSG00000158122.12	337.880921060872	326.868426171194	460.297708683721	339.595610544139	401.587376209142	393.564228073098	299.933929788538	323.300337256513
ENSG00000224848.4	34.2678418925834	35.8876313600421	50.3633625277354	22.7717173251172	32.6289743169928	14.8865901871621	13.4970268404842	29.2885322950151
ENSG00000233820.2	10.9657094056267	6.78955187892688	5.85620494508551	15.8411946609511	6.69312293681904	1.86082377339526	7.49834824471346	2.25296402269347
ENSG00000081386.13	426.291953143738	517.945814763851	440.38661187043	439.593151841392	381.508007398685	532.195599191046	332.926662065278	402.154078050784
ENSG00000196597.13	135.70065389463	111.542638010942	117.12409890171	167.322618606296	201.630328471674	100.484483763344	119.973571915415	129.545431304874
ENSG00000290770.1	738.129314366247	555.773318089301	564.538156706243	641.568383768519	722.857277176456	439.154410521282	380.916090831444	404.407042073478
ENSG00000269907.1	0.685356837851668	3.87974393081536	2.3424819780342	7.92059733047554	3.34656146840952	0.930411886697632	1.49966964894269	3.3794460340402
ENSG00000227257.1	0	2.90980794811152	0	0.990074666309442	0.83664036710238	0.930411886697632	0	0
ENSG00000188152.13	7.53892521636835	22.3085276021883	7.02744593410261	21.7816426588077	5.01984220261428	16.7474139605574	2.99933929788538	6.75889206808041
ENSG00000196312.16	0	0	0	0	0	0	0	0
ENSG00000236745.2	0	0	0	0	0	0	0	0
ENSG00000136943.12	35.6385555682867	97.9635342530879	72.6169413190603	65.3449279764232	312.90349729629	63.268008295439	82.4818306918481	217.41102818992
ENSG00000197214.5	0	0	0	0	0	0	0	0
ENSG00000228376.3	1.37071367570334	1.93987196540768	0	0	0	2.7912356600929	0	0
ENSG00000228038.1	0	0	0	0.990074666309442	0	0	0	0
ENSG00000213612.3	0	0	2.3424819780342	0	0.83664036710238	3.72164754679053	0	0
ENSG00000277103.1	1.37071367570334	0	0	0	0	0	0	0
ENSG00000159712.10	3.42678418925834	4.8496799135192	0	4.95037333154721	0	0.930411886697632	0	3.3794460340402
ENSG00000252721.1	0	0	0	0	0	0	0	0
ENSG00000242375.1	0.685356837851668	1.93987196540768	0	1.98014933261888	1.67328073420476	2.7912356600929	0	1.12648201134673
ENSG00000188801.9	2.74142735140667	0	0	0	0	0	1.49966964894269	1.12648201134673
ENSG00000203279.6	1.37071367570334	2.90980794811152	3.5137229670513	1.98014933261888	13.3862458736381	3.72164754679053	0	1.12648201134673
ENSG00000289356.1	0	0	0	0	0	0	0	0
ENSG00000235494.2	0	0	0	0	0	0	0	0
ENSG00000254876.5	39.7506965953968	47.5268631524882	30.4522657144446	28.7121653229738	29.2824128485833	15.8170020738597	4.49900894682808	6.75889206808041
ENSG00000255036.6	1.37071367570334	0	0	1.98014933261888	0	0	0	0
ENSG00000254483.1	0	0	0	0	0	0	0	0
ENSG00000254633.2	0	0	0	0	0	0	0	0
ENSG00000197816.16	50.7164060010234	13.5791037578538	42.1646756046156	36.6327626534494	1.67328073420476	18.6082377339526	11.9973571915415	25.9090862609749
ENSG00000221269.1	0	0	0	0.990074666309442	0	0	0	1.12648201134673
ENSG00000228957.1	0	0	0	0	0	0	0	0
ENSG00000286375.1	0	0.969935982703841	0	0.990074666309442	0	0	2.99933929788538	0
ENSG00000196116.8	329.656639006652	331.718106084713	377.139598463507	336.62538654521	363.938559689535	708.043445776898	641.858609747472	422.430754255025
ENSG00000136842.14	200.809553490539	65.9556468238612	188.569799231753	207.915679924983	22.5892899117643	62.3375964087414	28.4937233299112	34.9209423517488
ENSG00000228174.7	0	0	0	0	0	0	0	0
ENSG00000136925.15	310.466647546806	388.94432906424	203.795932088976	338.605535877829	332.982866106747	320.061689023985	364.419724693074	300.770697029578
ENSG00000136937.13	711.400397690032	709.023203356507	713.285762311415	890.077125012189	1748.57836724397	1061.599962722	1406.69013070825	1081.42273089287
ENSG00000231521.1	6.16821154066501	0	2.3424819780342	3.96029866523777	0.83664036710238	0	0	0
ENSG00000136936.11	358.441626196422	425.801896406986	398.221936265814	319.79411721795	193.26392480065	328.435396004264	259.442849267086	279.36753881399
ENSG00000214417.4	0	0	0	0	0	0	0	0
ENSG00000236130.2	0	0.969935982703841	0	0	0.83664036710238	0	0	0
ENSG00000260677.1	0	0	1.1712409890171	0	0	0	0	0
ENSG00000178919.9	0	2.90980794811152	2.3424819780342	0.990074666309442	1.67328073420476	0	1.49966964894269	2.25296402269347
ENSG00000136932.15	294.018083438366	308.439642499821	350.201055716113	320.784191884259	215.016574345312	349.83486939831	332.926662065278	257.964380598402
ENSG00000201830.1	0	0	0	0.990074666309442	0.83664036710238	0	0	0
ENSG00000287070.1	2.056070513555	3.87974393081536	0	0	0	0	0	0
ENSG00000136929.13	0	0	0	0	2.50992110130714	1.86082377339526	1.49966964894269	4.50592804538694
ENSG00000136938.9	2182.17617171971	1823.47964748322	2269.86503671514	2075.19650058459	3607.59326294546	3609.99812038681	2976.84425315124	2196.63992212613
ENSG00000236896.1	1.37071367570334	0	1.1712409890171	0	0.83664036710238	0	1.49966964894269	0
ENSG00000212521.1	0	0	0	0	0	0	0	0
ENSG00000095380.11	408.472675359594	482.058183403809	480.208805497011	406.920687853181	492.781176223302	796.432575013173	2092.03916027506	727.707379329991
ENSG00000106785.15	791.587147718677	888.461360156718	665.264881761713	998.985338306227	1721.8058754967	2001.31596828661	1561.15610454934	1384.44639194514
ENSG00000274011.1	0.685356837851668	1.93987196540768	0	3.96029866523777	4.1832018355119	2.7912356600929	0	2.25296402269347
ENSG00000106789.13	405.731248008188	506.306582971405	292.810247254275	388.109269193301	1119.42481118298	353.5565169451	1237.22746037772	781.778515874634
ENSG00000095383.20	296.759510789772	346.267145825271	413.448069123037	382.168821195445	591.504739541383	398.216287506587	1241.72646932455	927.094695338362
ENSG00000278412.1	0	0	0	0	0	0	0	0
ENSG00000224001.2	0	0	0	0	0	0	0	0
ENSG00000136928.7	1.37071367570334	2.90980794811152	0	0.990074666309442	8.3664036710238	127.466428477576	8.99801789365615	0
ENSG00000229897.2	0	0	1.1712409890171	0	0	0	1.49966964894269	0
ENSG00000165138.18	273.457378302816	169.738796973172	233.076956814403	272.270533235097	845.843411140506	377.747225999239	232.448795586117	242.193632439548
ENSG00000285706.1	1.37071367570334	0	1.1712409890171	0.990074666309442	2.50992110130714	1.86082377339526	2.99933929788538	0
ENSG00000119514.7	53.4578333524301	29.0980794811152	42.1646756046156	76.235749305827	78.6441945076237	110.719014517018	214.452759798805	87.8655968850453
ENSG00000267026.5	0.685356837851668	0	3.5137229670513	2.97022399892833	0.83664036710238	0.930411886697632	0	0
ENSG00000229338.1	0	0	0	0	0	0	0	0
ENSG00000292223.1	6.85356837851668	14.5490397405576	83.1581102202142	15.8411946609511	0	7.44329509358106	2.99933929788538	1.12648201134673
ENSG00000204291.11	3273.94961441742	1459.75365396928	4902.81478002559	3807.82716662611	2664.69956922108	3748.62949150476	2951.34986911922	3394.09030018771
ENSG00000270412.1	3.42678418925834	3.87974393081536	10.5411689011539	3.96029866523777	4.1832018355119	0.930411886697632	7.49834824471346	3.3794460340402
ENSG00000106799.14	1082.86380380564	1067.89951695693	1040.06199824719	1371.25341283858	2502.39133800322	1152.78032761837	1978.06426695541	2162.84546178573
ENSG00000252942.1	0	0	0	0	0	1.86082377339526	0	1.12648201134673
ENSG00000227269.1	0.685356837851668	0	0	0.990074666309442	0	0	0	0
ENSG00000240235.3	0	0	0	0	0	0	0	2.25296402269347
ENSG00000119523.10	720.995393419955	742.001026768438	791.75890857556	792.059733047554	843.333490039199	747.120745018199	1121.75289740913	1317.98395327568
ENSG00000106803.10	1093.82951321126	1432.59544645357	1768.57389341582	1009.87615963563	2151.83902418732	1822.67688604066	2436.96317953188	2781.28408601509
ENSG00000222337.1	0	0	0	0	0	0	0	0
ENSG00000255815.3	0	0	0	0	0	0	0	0
ENSG00000271086.7	4.11214102711001	1.93987196540768	0	0.990074666309442	1.67328073420476	0	0	1.12648201134673
ENSG00000277828.1	1.37071367570334	0	0	0	0	0	0	0
ENSG00000287955.1	0	0	0	0	0	0	0	0
ENSG00000277465.1	0	0	0	0.990074666309442	0	0	0	0
ENSG00000237461.3	8.22428205422002	14.5490397405576	9.36992791213681	9.90074666309442	30.9556935827881	0.930411886697632	1.49966964894269	4.50592804538694
ENSG00000255145.3	32.8971282168801	45.5869911870805	22.2535787913249	23.7617919914266	68.6045101023952	3.72164754679053	32.9927322767392	18.0237121815478
ENSG00000234860.2	0	0	0	0	0	0	0	0
ENSG00000119508.18	37.6946260818417	22.3085276021883	32.7947476924788	56.4342559796382	221.709697282131	169.334963378969	62.9861252555931	54.0711365446433
ENSG00000136874.11	1008.84526531766	1016.49290987362	810.498764399834	1144.52631425372	1252.45062955226	996.471130653164	916.298155503985	860.632256668905
ENSG00000254571.1	0	0	0	0	0	0	0	0
ENSG00000023318.9	999.935626425584	993.214446288733	1172.41223000612	961.362500986468	1728.49899843352	1445.86007192812	1595.64850647502	1352.90489562743
